cluster_id,level,level_name,domain,math_concept,apl_code,difficulty,x_coord,y_coord,z_coord,color_parity
math_l9_x8y7_f5,9,Computer Science Fundamentals,data_structures,Trees: hierarchical data structure with root and leaves,⍳10  ⍝ Index array 0-9,intermediate,8,7,9,1
math_l9_x8y7_f6,9,Computer Science Fundamentals,data_structures,Binary trees: each node has at most two children,10↑⍳100  ⍝ First 10 elements,intermediate,8,7,9,1
math_l9_x8y7_f7,9,Computer Science Fundamentals,data_structures,Binary search trees: ordered binary trees,⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,8,7,9,1
math_l9_x8y7_f8,9,Computer Science Fundamentals,data_structures,Hash tables: key-value storage with fast lookup,"1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,8,7,9,1
math_l9_x8y7_f9,9,Computer Science Fundamentals,data_structures,Graphs: nodes connected by edges,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,8,7,9,1
math_l9_x8y7_f10,9,Computer Science Fundamentals,data_structures,Heaps: specialized trees for priority queues,(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,8,7,9,1
math_l9_x1y8_f1,9,Computer Science Fundamentals,number_systems,Binary system: base-2 using digits 0 and 1,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,1,8,9,1
math_l9_x1y8_f2,9,Computer Science Fundamentals,number_systems,Decimal system: base-10 using digits 0-9,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,1,8,9,1
math_l9_x1y8_f3,9,Computer Science Fundamentals,number_systems,Hexadecimal system: base-16 using digits 0-9 and A-F,16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,1,8,9,1
math_l9_x1y8_f4,9,Computer Science Fundamentals,number_systems,Octal system: base-8 using digits 0-7,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,1,8,9,1
math_l9_x1y8_f5,9,Computer Science Fundamentals,number_systems,Converting between number systems,"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,1,8,9,1
math_l9_x1y8_f6,9,Computer Science Fundamentals,number_systems,Binary addition and subtraction,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,1,8,9,1
math_l9_x1y8_f7,9,Computer Science Fundamentals,number_systems,Hexadecimal arithmetic,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,1,8,9,1
math_l9_x1y8_f8,9,Computer Science Fundamentals,number_systems,"Bitwise operations: AND, OR, XOR, NOT",16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,1,8,9,1
math_l9_x1y8_f9,9,Computer Science Fundamentals,number_systems,Two's complement representation,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,1,8,9,1
math_l9_x1y8_f10,9,Computer Science Fundamentals,number_systems,Floating-point representation (IEEE 754),"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,1,8,9,1
math_l9_x2y8_f1,9,Computer Science Fundamentals,boolean_logic,Boolean values: true and false (1 and 0),(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,2,8,9,0
math_l9_x2y8_f2,9,Computer Science Fundamentals,boolean_logic,Logical AND: true only if both inputs true,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,2,8,9,0
math_l9_x2y8_f3,9,Computer Science Fundamentals,boolean_logic,Logical OR: true if at least one input true,1 ∧ 0  ⍝ Logical AND,intermediate,2,8,9,0
math_l9_x2y8_f4,9,Computer Science Fundamentals,boolean_logic,Logical NOT: inverts the input value,1 ∨ 0  ⍝ Logical OR,intermediate,2,8,9,0
math_l9_x2y8_f5,9,Computer Science Fundamentals,boolean_logic,Logical XOR: true if inputs are different,~ 1 0  ⍝ Logical NOT,intermediate,2,8,9,0
math_l9_x2y8_f6,9,Computer Science Fundamentals,boolean_logic,Truth tables for logical operations,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,2,8,9,0
math_l9_x2y8_f7,9,Computer Science Fundamentals,boolean_logic,De Morgan's laws,(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,2,8,9,0
math_l9_x2y8_f8,9,Computer Science Fundamentals,boolean_logic,Boolean algebra identities,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,2,8,9,0
math_l9_x2y8_f9,9,Computer Science Fundamentals,boolean_logic,"Logic gates: AND, OR, NOT, NAND, NOR, XOR",1 ∧ 0  ⍝ Logical AND,intermediate,2,8,9,0
math_l9_x2y8_f10,9,Computer Science Fundamentals,boolean_logic,Combinational vs sequential logic,1 ∨ 0  ⍝ Logical OR,intermediate,2,8,9,0
math_l9_x3y8_f1,9,Computer Science Fundamentals,algorithms,Algorithm: step-by-step procedure to solve a problem,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,3,8,9,1
math_l9_x3y8_f2,9,Computer Science Fundamentals,algorithms,"Time complexity: Big O notation (O(1), O(n), O(n²), O(log n))",×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,3,8,9,1
math_l9_x3y8_f3,9,Computer Science Fundamentals,algorithms,Space complexity: memory usage analysis,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,3,8,9,1
math_l9_x3y8_f4,9,Computer Science Fundamentals,algorithms,"Sorting algorithms: bubble sort, insertion sort, quicksort, mergesort",{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,3,8,9,1
math_l9_x3y8_f5,9,Computer Science Fundamentals,algorithms,"Searching algorithms: linear search, binary search",{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,3,8,9,1
math_l9_x3y8_f6,9,Computer Science Fundamentals,algorithms,Recursion: function calling itself,{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,3,8,9,1
math_l9_x3y8_f7,9,Computer Science Fundamentals,algorithms,Divide and conquer strategy,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,3,8,9,1
math_l9_x3y8_f8,9,Computer Science Fundamentals,algorithms,Greedy algorithms,×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,3,8,9,1
math_l9_x3y8_f9,9,Computer Science Fundamentals,algorithms,Dynamic programming,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,3,8,9,1
math_l9_x3y8_f10,9,Computer Science Fundamentals,algorithms,Algorithm correctness and termination,{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,3,8,9,1
math_l9_x4y8_f1,9,Computer Science Fundamentals,data_structures,Arrays: fixed-size contiguous memory blocks,1 2 3 4 5  ⍝ Array creation,intermediate,4,8,9,0
math_l9_x4y8_f2,9,Computer Science Fundamentals,data_structures,Linked lists: nodes connected by pointers,⍳10  ⍝ Index array 0-9,intermediate,4,8,9,0
math_l9_x4y8_f3,9,Computer Science Fundamentals,data_structures,"Stacks: LIFO (Last In, First Out) structure",10↑⍳100  ⍝ First 10 elements,intermediate,4,8,9,0
math_l9_x4y8_f4,9,Computer Science Fundamentals,data_structures,"Queues: FIFO (First In, First Out) structure",⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,4,8,9,0
math_l9_x4y8_f5,9,Computer Science Fundamentals,data_structures,Trees: hierarchical data structure with root and leaves,"1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,4,8,9,0
math_l9_x4y8_f6,9,Computer Science Fundamentals,data_structures,Binary trees: each node has at most two children,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,4,8,9,0
math_l9_x4y8_f7,9,Computer Science Fundamentals,data_structures,Binary search trees: ordered binary trees,(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,4,8,9,0
math_l9_x4y8_f8,9,Computer Science Fundamentals,data_structures,Hash tables: key-value storage with fast lookup,1 2 3 4 5  ⍝ Array creation,intermediate,4,8,9,0
math_l9_x4y8_f9,9,Computer Science Fundamentals,data_structures,Graphs: nodes connected by edges,⍳10  ⍝ Index array 0-9,intermediate,4,8,9,0
math_l9_x4y8_f10,9,Computer Science Fundamentals,data_structures,Heaps: specialized trees for priority queues,10↑⍳100  ⍝ First 10 elements,intermediate,4,8,9,0
math_l9_x5y8_f1,9,Computer Science Fundamentals,number_systems,Binary system: base-2 using digits 0 and 1,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,5,8,9,1
math_l9_x5y8_f2,9,Computer Science Fundamentals,number_systems,Decimal system: base-10 using digits 0-9,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,5,8,9,1
math_l9_x5y8_f3,9,Computer Science Fundamentals,number_systems,Hexadecimal system: base-16 using digits 0-9 and A-F,16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,5,8,9,1
math_l9_x5y8_f4,9,Computer Science Fundamentals,number_systems,Octal system: base-8 using digits 0-7,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,5,8,9,1
math_l9_x5y8_f5,9,Computer Science Fundamentals,number_systems,Converting between number systems,"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,5,8,9,1
math_l9_x5y8_f6,9,Computer Science Fundamentals,number_systems,Binary addition and subtraction,2 ⊥ 1 0 1 0  ⍝ Binary 1010 to decimal,intermediate,5,8,9,1
math_l9_x5y8_f7,9,Computer Science Fundamentals,number_systems,Hexadecimal arithmetic,2 ⊥ ⍳4  ⍝ Binary representation of numbers 1-4,intermediate,5,8,9,1
math_l9_x5y8_f8,9,Computer Science Fundamentals,number_systems,"Bitwise operations: AND, OR, XOR, NOT",16 ⊥ 10 15  ⍝ Hex AF to decimal,intermediate,5,8,9,1
math_l9_x5y8_f9,9,Computer Science Fundamentals,number_systems,Two's complement representation,2 8 10 16 ⊥¨ ⊂ 1 0 1 0  ⍝ Convert binary to different bases,intermediate,5,8,9,1
math_l9_x5y8_f10,9,Computer Science Fundamentals,number_systems,Floating-point representation (IEEE 754),"2 8 16 ⍕¨ 42  ⍝ Convert 42 to binary, octal, hex",intermediate,5,8,9,1
math_l9_x6y8_f1,9,Computer Science Fundamentals,boolean_logic,Boolean values: true and false (1 and 0),(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,6,8,9,0
math_l9_x6y8_f2,9,Computer Science Fundamentals,boolean_logic,Logical AND: true only if both inputs true,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,6,8,9,0
math_l9_x6y8_f3,9,Computer Science Fundamentals,boolean_logic,Logical OR: true if at least one input true,1 ∧ 0  ⍝ Logical AND,intermediate,6,8,9,0
math_l9_x6y8_f4,9,Computer Science Fundamentals,boolean_logic,Logical NOT: inverts the input value,1 ∨ 0  ⍝ Logical OR,intermediate,6,8,9,0
math_l9_x6y8_f5,9,Computer Science Fundamentals,boolean_logic,Logical XOR: true if inputs are different,~ 1 0  ⍝ Logical NOT,intermediate,6,8,9,0
math_l9_x6y8_f6,9,Computer Science Fundamentals,boolean_logic,Truth tables for logical operations,1 ≠ 0  ⍝ Logical XOR (not equal),intermediate,6,8,9,0
math_l9_x6y8_f7,9,Computer Science Fundamentals,boolean_logic,De Morgan's laws,(⍳2) ∧.∧ (⍳2)  ⍝ AND truth table,intermediate,6,8,9,0
math_l9_x6y8_f8,9,Computer Science Fundamentals,boolean_logic,Boolean algebra identities,(⍳2) ∨.∨ (⍳2)  ⍝ OR truth table,intermediate,6,8,9,0
math_l9_x6y8_f9,9,Computer Science Fundamentals,boolean_logic,"Logic gates: AND, OR, NOT, NAND, NOR, XOR",1 ∧ 0  ⍝ Logical AND,intermediate,6,8,9,0
math_l9_x6y8_f10,9,Computer Science Fundamentals,boolean_logic,Combinational vs sequential logic,1 ∨ 0  ⍝ Logical OR,intermediate,6,8,9,0
math_l9_x7y8_f1,9,Computer Science Fundamentals,algorithms,Algorithm: step-by-step procedure to solve a problem,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,7,8,9,1
math_l9_x7y8_f2,9,Computer Science Fundamentals,algorithms,"Time complexity: Big O notation (O(1), O(n), O(n²), O(log n))",×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,7,8,9,1
math_l9_x7y8_f3,9,Computer Science Fundamentals,algorithms,Space complexity: memory usage analysis,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,7,8,9,1
math_l9_x7y8_f4,9,Computer Science Fundamentals,algorithms,"Sorting algorithms: bubble sort, insertion sort, quicksort, mergesort",{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,7,8,9,1
math_l9_x7y8_f5,9,Computer Science Fundamentals,algorithms,"Searching algorithms: linear search, binary search",{(⍳≢⍵) ⍷ ⍵⍳⍺}  ⍝ Linear search function,intermediate,7,8,9,1
math_l9_x7y8_f6,9,Computer Science Fundamentals,algorithms,Recursion: function calling itself,{⌊0.5×≢⍵} ∇ ∇ ⍵  ⍝ Binary search (recursive),intermediate,7,8,9,1
math_l9_x7y8_f7,9,Computer Science Fundamentals,algorithms,Divide and conquer strategy,+/⍳10  ⍝ Sum 1 to 10 (linear time),intermediate,7,8,9,1
math_l9_x7y8_f8,9,Computer Science Fundamentals,algorithms,Greedy algorithms,×/⍳5  ⍝ Factorial (recursive equivalent),intermediate,7,8,9,1
math_l9_x7y8_f9,9,Computer Science Fundamentals,algorithms,Dynamic programming,{⍵[⍋⍵]} 3 1 4 1 5  ⍝ Sort array (grade up),intermediate,7,8,9,1
math_l9_x7y8_f10,9,Computer Science Fundamentals,algorithms,Algorithm correctness and termination,{⍵[⍒⍵]} 3 1 4 1 5  ⍝ Sort descending,intermediate,7,8,9,1
math_l9_x8y8_f1,9,Computer Science Fundamentals,data_structures,Arrays: fixed-size contiguous memory blocks,1 2 3 4 5  ⍝ Array creation,intermediate,8,8,9,0
math_l9_x8y8_f2,9,Computer Science Fundamentals,data_structures,Linked lists: nodes connected by pointers,⍳10  ⍝ Index array 0-9,intermediate,8,8,9,0
math_l9_x8y8_f3,9,Computer Science Fundamentals,data_structures,"Stacks: LIFO (Last In, First Out) structure",10↑⍳100  ⍝ First 10 elements,intermediate,8,8,9,0
math_l9_x8y8_f4,9,Computer Science Fundamentals,data_structures,"Queues: FIFO (First In, First Out) structure",⌽ 1 2 3 4 5  ⍝ Reverse array (stack-like),intermediate,8,8,9,0
math_l9_x8y8_f5,9,Computer Science Fundamentals,data_structures,Trees: hierarchical data structure with root and leaves,"1,2,3,4,5  ⍝ Concatenate (linked list simulation)",intermediate,8,8,9,0
math_l9_x8y8_f6,9,Computer Science Fundamentals,data_structures,Binary trees: each node has at most two children,2 2 ⍴ ⍳4  ⍝ 2×2 matrix,intermediate,8,8,9,0
math_l9_x8y8_f7,9,Computer Science Fundamentals,data_structures,Binary search trees: ordered binary trees,(⍳10) ∘.× ⍳10  ⍝ Multiplication table (2D array),intermediate,8,8,9,0
math_l9_x8y8_f8,9,Computer Science Fundamentals,data_structures,Hash tables: key-value storage with fast lookup,1 2 3 4 5  ⍝ Array creation,intermediate,8,8,9,0
math_l9_x8y8_f9,9,Computer Science Fundamentals,data_structures,Graphs: nodes connected by edges,⍳10  ⍝ Index array 0-9,intermediate,8,8,9,0
math_l9_x8y8_f10,9,Computer Science Fundamentals,data_structures,Heaps: specialized trees for priority queues,10↑⍳100  ⍝ First 10 elements,intermediate,8,8,9,0
math_l10_x1y1_f1,10,Mathematical Theory and Proofs,set_theory,Sets: collections of distinct objects,⍳10  ⍝ Set of first 10 natural numbers,advanced,1,1,10,0
math_l10_x1y1_f2,10,Mathematical Theory and Proofs,set_theory,Elements belong to sets: x ∈ A,"1 2 3 4 5 ∩ 3 4 5 6 7  ⍝ Intersection {1,2,3,4,5} ∩ {3,4,5,6,7} = {3,4,5}",advanced,1,1,10,0
math_l10_x1y1_f3,10,Mathematical Theory and Proofs,set_theory,Subsets: A ⊆ B means every element of A is in B,"1 2 3 ∪ 3 4 5  ⍝ Union {1,2,3} ∪ {3,4,5} = {1,2,3,4,5}",advanced,1,1,10,0
math_l10_x1y1_f4,10,Mathematical Theory and Proofs,set_theory,Power set: set of all subsets of a set,"~ 1 2 3 4 5 ∊ 3 4 5 6 7  ⍝ Set difference {1,2} (elements not in second set)",advanced,1,1,10,0
math_l10_x1y1_f5,10,Mathematical Theory and Proofs,set_theory,Union: A ∪ B contains elements in A or B or both,2 2 ⍴ ⍳4  ⍝ Cartesian product simulation with matrix,advanced,1,1,10,0
math_l10_x1y1_f6,10,Mathematical Theory and Proofs,set_theory,Intersection: A ∩ B contains elements in both A and B,"⍴ 1 2 3  ⍝ Cardinality of set {1,2,3} is 3",advanced,1,1,10,0
math_l10_x1y1_f7,10,Mathematical Theory and Proofs,set_theory,Set difference: A - B contains elements in A but not B,⍳10  ⍝ Set of first 10 natural numbers,advanced,1,1,10,0
math_l10_x1y1_f8,10,Mathematical Theory and Proofs,set_theory,Cartesian product: A × B is set of all ordered pairs,"1 2 3 4 5 ∩ 3 4 5 6 7  ⍝ Intersection {1,2,3,4,5} ∩ {3,4,5,6,7} = {3,4,5}",advanced,1,1,10,0
math_l10_x1y1_f9,10,Mathematical Theory and Proofs,set_theory,Russell's paradox and axiomatic set theory,"1 2 3 ∪ 3 4 5  ⍝ Union {1,2,3} ∪ {3,4,5} = {1,2,3,4,5}",advanced,1,1,10,0
math_l10_x1y1_f10,10,Mathematical Theory and Proofs,set_theory,Zermelo-Fraenkel axioms (ZFC),"~ 1 2 3 4 5 ∊ 3 4 5 6 7  ⍝ Set difference {1,2} (elements not in second set)",advanced,1,1,10,0
math_l10_x2y1_f1,10,Mathematical Theory and Proofs,logic,Propositional logic: statements that are true or false,1 ∧ 0  ⍝ Logical AND (conjunction),advanced,2,1,10,1
math_l10_x2y1_f2,10,Mathematical Theory and Proofs,logic,"Logical connectives: ∧ (and), ∨ (or), ¬ (not), → (implies), ↔ (iff)",1 ∨ 0  ⍝ Logical OR (disjunction),advanced,2,1,10,1
math_l10_x2y1_f3,10,Mathematical Theory and Proofs,logic,Truth tables determine logical validity,~ 1  ⍝ Logical NOT (negation),advanced,2,1,10,1
math_l10_x2y1_f4,10,Mathematical Theory and Proofs,logic,Predicate logic extends propositional logic with quantifiers,"1 → 0  ⍝ Implication (in APL, comparison gives boolean)",advanced,2,1,10,1
math_l10_x2y1_f5,10,Mathematical Theory and Proofs,logic,Universal quantifier ∀ (for all),∧/ 1 1 1  ⍝ Universal quantifier (all true),advanced,2,1,10,1
math_l10_x2y1_f6,10,Mathematical Theory and Proofs,logic,Existential quantifier ∃ (there exists),∨/ 0 0 1  ⍝ Existential quantifier (some true),advanced,2,1,10,1
math_l10_x2y1_f7,10,Mathematical Theory and Proofs,logic,Logical equivalence and tautologies,(⍳2) ∧.∧ (⍳2)  ⍝ Truth table for AND,advanced,2,1,10,1
math_l10_x2y1_f8,10,Mathematical Theory and Proofs,logic,First-order logic vs higher-order logic,(⍳2) →.→ (⍳2)  ⍝ Truth table for implication,advanced,2,1,10,1
math_l10_x2y1_f9,10,Mathematical Theory and Proofs,logic,Gödel's incompleteness theorems,1 ∧ 0  ⍝ Logical AND (conjunction),advanced,2,1,10,1
math_l10_x2y1_f10,10,Mathematical Theory and Proofs,logic,Model theory: interpretations and satisfaction,1 ∨ 0  ⍝ Logical OR (disjunction),advanced,2,1,10,1
math_l10_x3y1_f1,10,Mathematical Theory and Proofs,proof_techniques,"Direct proof: assume premise, derive conclusion",+/⍳⍵  ⍝ Mathematical induction base: sum 1 to n = n(n+1)/2,advanced,3,1,10,0
math_l10_x3y1_f2,10,Mathematical Theory and Proofs,proof_techniques,"Proof by contradiction: assume negation, derive contradiction",{⍵ ≤ 1: 1 ⋄ ⍵ × ∇ ⍵-1} 5  ⍝ Recursive proof by induction (factorial),advanced,3,1,10,0
math_l10_x3y1_f3,10,Mathematical Theory and Proofs,proof_techniques,Proof by contrapositive: prove ¬Q → ¬P instead of P → Q,~ (∧/ 2 = +/ 2 ÷⍨ ⍳⍵)  ⍝ Proof by contradiction (no perfect numbers?),advanced,3,1,10,0
math_l10_x3y1_f4,10,Mathematical Theory and Proofs,proof_techniques,Proof by cases: consider all possible cases,{2|⍵: 'even' ⋄ 'odd'} ¨ ⍳10  ⍝ Proof by cases (even/odd),advanced,3,1,10,0
math_l10_x3y1_f5,10,Mathematical Theory and Proofs,proof_techniques,Mathematical induction: prove base case and inductive step,⌈/ ⍳10  ⍝ Pigeonhole principle example (maximum in set),advanced,3,1,10,0
math_l10_x3y1_f6,10,Mathematical Theory and Proofs,proof_techniques,Existence proofs: constructive vs non-constructive,⍳10  ⍝ Exhaustive proof base (check all cases up to 10),advanced,3,1,10,0
math_l10_x3y1_f7,10,Mathematical Theory and Proofs,proof_techniques,Uniqueness proofs: show at most one object satisfies conditions,+/⍳⍵  ⍝ Mathematical induction base: sum 1 to n = n(n+1)/2,advanced,3,1,10,0
math_l10_x3y1_f8,10,Mathematical Theory and Proofs,proof_techniques,Proof by exhaustion: check all possibilities,{⍵ ≤ 1: 1 ⋄ ⍵ × ∇ ⍵-1} 5  ⍝ Recursive proof by induction (factorial),advanced,3,1,10,0
math_l10_x3y1_f9,10,Mathematical Theory and Proofs,proof_techniques,Diagonalization arguments (Cantor's theorem),~ (∧/ 2 = +/ 2 ÷⍨ ⍳⍵)  ⍝ Proof by contradiction (no perfect numbers?),advanced,3,1,10,0
